FANUC DIE SCANNER RESULTS
Timestamp,2025-07-14 13:51:15

SUMMARY RESULTS
Die Center X (mm),400.5
Die Center Y (mm),813.3
Diameter (mm),103.1
Average Height (mm),67.1
Confidence (%),13.2

ACCURACY ANALYSIS
True Center X (mm),393.0
True Center Y (mm),809.0
X Error (mm),7.5
Y Error (mm),4.3
Total Error (mm),8.6
Target Achieved,No

DATA QUALITY
Total Scan Points,4136
Valid Scan Points,4136
Invalid Readings,0
Data Quality (%),100.0

EDGE DETECTION
Total Edges Found,266
Outer Edges (Used),6
Interior Edges (Filtered),130

COVERAGE ANALYSIS
X Range (mm),120.5
Y Range (mm),134.7
Total Area (mm²),16239
Point Density (points/mm²),0.255
Edge Coverage (% perimeter),38.6
Scanning Efficiency (%),100.0

SCAN POINTS DATA
Point_ID,X_mm,Y_mm,Z_mm,Height_mm,Valid,Timestamp
22,443.90,853.90,395.36,75.70,Yes,1752517393.30
23,443.90,853.40,395.36,75.60,Yes,1752517393.56
24,443.90,852.90,395.36,75.50,Yes,1752517393.90
25,443.90,852.40,395.36,75.70,Yes,1752517394.25
26,443.90,851.90,395.36,75.40,Yes,1752517394.60
27,443.90,851.40,395.36,75.50,Yes,1752517394.93
28,443.90,850.90,395.36,75.70,Yes,1752517395.34
29,443.90,850.40,395.36,75.60,Yes,1752517395.69
30,443.90,849.90,395.36,75.50,Yes,1752517396.00
31,443.90,849.40,395.36,75.70,Yes,1752517396.37
32,443.90,848.90,395.36,75.50,Yes,1752517396.74
33,443.90,848.40,395.36,75.50,Yes,1752517397.22
34,443.90,847.90,395.36,75.70,Yes,1752517397.57
35,443.90,847.40,395.36,75.50,Yes,1752517397.89
36,443.90,846.90,395.36,75.60,Yes,1752517398.28
37,443.90,846.40,395.36,75.70,Yes,1752517398.59
38,443.90,845.90,395.36,75.50,Yes,1752517398.91
39,443.90,845.40,395.36,75.60,Yes,1752517399.29
40,443.90,844.90,395.36,75.60,Yes,1752517399.64
41,443.90,844.40,395.36,75.60,Yes,1752517399.97
42,443.90,843.90,395.36,75.70,Yes,1752517400.32
43,443.90,843.40,395.36,75.50,Yes,1752517400.60
44,443.90,842.90,395.36,75.70,Yes,1752517400.91
45,443.90,842.40,395.36,75.70,Yes,1752517401.26
46,443.90,841.90,395.36,75.40,Yes,1752517401.58
47,443.90,841.40,395.36,75.80,Yes,1752517401.93
48,443.90,840.90,395.36,75.30,Yes,1752517402.32
49,443.90,840.40,395.36,75.70,Yes,1752517402.67
50,443.90,839.90,395.36,75.60,Yes,1752517403.02
51,443.90,839.40,395.36,75.60,Yes,1752517403.32
52,443.90,838.90,395.36,75.60,Yes,1752517403.69
53,443.90,838.40,395.36,75.70,Yes,1752517403.97
54,443.90,837.90,395.36,75.60,Yes,1752517404.33
55,443.90,837.40,395.36,75.50,Yes,1752517404.66
56,443.90,836.90,395.36,75.70,Yes,1752517404.97
57,443.90,836.40,395.36,75.80,Yes,1752517405.32
58,443.90,835.90,395.36,76.00,Yes,1752517405.67
59,443.90,835.40,395.36,75.70,Yes,1752517406.04
60,443.90,834.90,395.36,76.50,Yes,1752517406.35
61,443.90,834.40,395.36,76.10,Yes,1752517406.70
62,443.90,833.90,395.36,75.90,Yes,1752517407.10
63,443.90,833.40,395.36,74.70,Yes,1752517407.49
64,443.90,832.90,395.36,55.10,Yes,1752517407.82
65,443.90,832.40,395.36,55.10,Yes,1752517408.16
66,443.90,831.90,395.36,55.10,Yes,1752517408.50
67,443.90,831.40,395.36,55.10,Yes,1752517408.80
68,443.90,830.90,395.36,55.10,Yes,1752517409.12
69,443.90,830.40,395.36,55.10,Yes,1752517409.49
70,443.90,829.90,395.36,63.80,Yes,1752517409.80
71,443.90,829.40,395.36,63.20,Yes,1752517410.09
72,443.90,828.90,395.36,62.90,Yes,1752517410.51
73,443.90,828.40,395.36,62.90,Yes,1752517410.84
74,443.90,827.90,395.36,62.80,Yes,1752517411.25
75,443.90,827.40,395.36,63.00,Yes,1752517411.65
76,443.90,826.90,395.36,62.40,Yes,1752517411.99
77,443.90,826.40,395.36,62.60,Yes,1752517412.47
78,443.90,825.90,395.36,62.50,Yes,1752517412.83
79,443.90,825.40,395.36,62.70,Yes,1752517413.22
80,443.90,824.90,395.36,62.60,Yes,1752517413.64
81,443.90,824.40,395.36,62.80,Yes,1752517414.05
82,443.90,823.90,395.36,62.80,Yes,1752517414.47
83,443.90,823.40,395.36,62.60,Yes,1752517414.85
84,443.90,822.90,395.36,62.60,Yes,1752517415.19
85,443.90,822.40,395.36,62.60,Yes,1752517415.53
86,443.90,821.90,395.36,62.60,Yes,1752517415.89
87,443.90,821.40,395.36,62.70,Yes,1752517416.28
88,443.90,820.90,395.36,62.80,Yes,1752517416.67
89,443.90,820.40,395.36,62.80,Yes,1752517416.97
90,443.90,819.90,395.36,62.70,Yes,1752517417.31
91,443.90,819.40,395.36,62.70,Yes,1752517417.64
92,443.90,818.90,395.36,62.70,Yes,1752517418.01
93,443.90,818.40,395.36,62.70,Yes,1752517418.40
94,443.90,817.90,395.36,62.80,Yes,1752517418.77
95,443.90,817.40,395.36,62.80,Yes,1752517419.17
96,443.90,816.90,395.36,62.60,Yes,1752517419.45
97,443.90,816.40,395.36,62.70,Yes,1752517419.79
98,443.90,815.90,395.36,62.70,Yes,1752517420.11
99,443.90,815.40,395.36,62.60,Yes,1752517420.41
100,443.90,814.90,395.36,62.70,Yes,1752517420.73
101,443.90,814.40,395.36,62.60,Yes,1752517421.06
102,443.90,813.90,395.36,62.80,Yes,1752517421.41
103,443.90,813.40,395.36,62.60,Yes,1752517421.73
104,443.90,812.90,395.36,62.60,Yes,1752517422.13
105,443.90,812.40,395.36,62.70,Yes,1752517422.49
106,443.90,811.90,395.36,62.80,Yes,1752517422.81
107,443.90,811.40,395.36,62.60,Yes,1752517423.07
108,443.90,810.90,395.36,62.80,Yes,1752517423.43
109,443.90,810.40,395.36,62.70,Yes,1752517423.76
110,443.90,809.90,395.36,62.80,Yes,1752517424.11
111,443.90,809.40,395.36,62.80,Yes,1752517424.42
112,443.90,808.90,395.36,62.70,Yes,1752517424.69
113,443.90,808.40,395.36,62.70,Yes,1752517424.98
114,443.90,807.90,395.36,62.80,Yes,1752517425.34
115,443.90,807.40,395.36,62.80,Yes,1752517425.66
116,443.90,806.90,395.36,62.70,Yes,1752517426.02
117,443.90,806.40,395.36,62.70,Yes,1752517426.35
118,443.90,805.90,395.36,62.70,Yes,1752517426.68
119,443.90,805.40,395.36,62.80,Yes,1752517427.02
120,443.90,804.90,395.36,62.80,Yes,1752517427.44
121,443.90,804.40,395.36,62.80,Yes,1752517427.80
122,443.90,803.90,395.36,62.80,Yes,1752517428.12
123,443.90,803.40,395.36,62.80,Yes,1752517428.47
124,443.90,802.90,395.36,62.80,Yes,1752517428.80
125,443.90,802.40,395.36,62.90,Yes,1752517429.16
126,443.90,801.90,395.36,62.90,Yes,1752517429.47
127,443.90,801.40,395.36,62.90,Yes,1752517429.86
128,443.90,800.90,395.36,62.90,Yes,1752517430.25
129,443.90,800.40,395.36,62.70,Yes,1752517430.60
130,443.90,799.90,395.36,62.90,Yes,1752517431.04
131,443.90,799.40,395.36,62.80,Yes,1752517431.36
132,443.90,798.90,395.36,62.90,Yes,1752517431.83
133,443.90,798.40,395.36,62.90,Yes,1752517432.23
134,443.90,797.90,395.36,62.80,Yes,1752517432.64
135,443.90,797.40,395.36,62.90,Yes,1752517433.04
136,443.90,796.90,395.36,63.00,Yes,1752517433.39
137,443.90,796.40,395.36,62.80,Yes,1752517433.82
138,443.90,795.90,395.36,62.80,Yes,1752517434.18
139,443.90,795.40,395.36,62.80,Yes,1752517434.58
140,443.90,794.90,395.36,62.90,Yes,1752517434.93
141,443.90,794.40,395.36,62.80,Yes,1752517435.22
142,443.90,793.90,395.36,62.80,Yes,1752517435.62
143,443.90,793.40,395.36,63.00,Yes,1752517436.00
144,443.90,792.90,395.36,62.60,Yes,1752517436.34
145,443.90,792.40,395.36,62.90,Yes,1752517436.70
146,443.90,791.90,395.36,63.00,Yes,1752517437.15
147,443.90,791.40,395.36,62.70,Yes,1752517437.52
148,443.90,790.90,395.36,63.10,Yes,1752517437.84
149,443.90,790.40,395.36,63.00,Yes,1752517438.18
150,443.90,789.90,395.36,62.70,Yes,1752517438.50
151,443.90,789.40,395.36,63.10,Yes,1752517438.80
152,443.90,788.90,395.36,62.90,Yes,1752517439.21
153,443.90,788.40,395.36,62.90,Yes,1752517439.62
154,443.90,787.90,395.36,62.90,Yes,1752517439.93
155,443.90,787.40,395.36,63.00,Yes,1752517440.20
156,443.90,786.90,395.36,62.70,Yes,1752517440.56
157,443.90,786.40,395.36,63.10,Yes,1752517440.90
158,443.90,785.90,395.36,62.90,Yes,1752517441.25
159,443.90,785.40,395.36,63.20,Yes,1752517441.57
160,443.90,784.90,395.36,63.00,Yes,1752517441.89
161,443.90,784.40,395.36,75.70,Yes,1752517442.26
162,443.90,783.90,395.36,75.80,Yes,1752517442.57
163,443.90,783.40,395.36,75.90,Yes,1752517442.87
164,443.90,782.90,395.36,75.70,Yes,1752517443.21
165,443.90,782.40,395.36,75.40,Yes,1752517443.56
166,443.90,781.90,395.36,76.10,Yes,1752517443.95
167,443.90,781.40,395.36,75.50,Yes,1752517444.30
168,443.90,780.90,395.36,75.90,Yes,1752517444.68
169,443.90,780.40,395.36,75.90,Yes,1752517445.04
170,443.90,779.90,395.36,75.60,Yes,1752517445.35
171,443.90,779.40,395.36,76.10,Yes,1752517445.70
172,443.90,778.90,395.36,76.00,Yes,1752517446.03
173,443.90,778.40,395.36,75.70,Yes,1752517446.32
174,443.90,777.90,395.36,75.80,Yes,1752517446.77
175,443.90,777.40,395.36,75.90,Yes,1752517447.22
176,443.90,776.90,395.36,75.70,Yes,1752517447.60
177,443.90,776.40,395.36,75.90,Yes,1752517447.93
178,443.90,775.90,395.36,75.90,Yes,1752517448.24
179,443.90,775.40,395.36,75.80,Yes,1752517448.54
180,443.90,774.90,395.36,75.80,Yes,1752517448.92
181,443.90,774.40,395.36,75.90,Yes,1752517449.28
182,443.90,773.90,395.36,75.80,Yes,1752517449.59
183,443.90,773.40,395.36,75.80,Yes,1752517449.95
184,443.90,772.90,395.36,75.80,Yes,1752517450.31
185,443.90,772.40,395.36,75.80,Yes,1752517450.68
186,443.90,771.90,395.36,75.90,Yes,1752517450.98
187,443.90,771.40,395.36,75.80,Yes,1752517451.31
188,443.90,770.90,395.36,75.80,Yes,1752517451.62
189,443.90,770.40,395.36,75.80,Yes,1752517452.05
190,443.90,769.90,395.36,75.80,Yes,1752517452.43
191,443.90,769.40,395.36,76.00,Yes,1752517452.89
192,443.90,768.90,395.36,76.00,Yes,1752517453.25
193,443.90,768.40,395.36,75.80,Yes,1752517453.61
194,443.90,767.90,395.36,75.90,Yes,1752517453.97
195,443.90,767.40,395.36,76.00,Yes,1752517454.36
196,443.90,766.90,395.36,75.90,Yes,1752517454.75
197,443.90,766.40,395.36,75.90,Yes,1752517455.09
198,443.90,765.90,395.36,76.20,Yes,1752517455.46
199,443.90,765.40,395.36,75.80,Yes,1752517455.79
200,443.90,764.90,395.36,75.90,Yes,1752517456.13
201,443.90,764.40,395.36,76.00,Yes,1752517456.55
202,443.90,763.90,395.36,75.90,Yes,1752517456.90
203,443.90,763.40,395.36,76.00,Yes,1752517457.30
204,443.90,762.90,395.36,76.00,Yes,1752517457.69
205,443.90,762.40,395.36,75.90,Yes,1752517458.09
206,443.90,761.90,395.36,76.00,Yes,1752517458.41
207,443.90,761.40,395.36,76.20,Yes,1752517458.72
208,443.90,760.90,395.36,75.80,Yes,1752517459.13
209,443.90,760.40,395.36,75.90,Yes,1752517459.45
210,443.90,759.90,395.36,76.20,Yes,1752517459.84
211,443.90,759.40,395.36,76.10,Yes,1752517460.23
212,443.90,758.90,395.36,75.70,Yes,1752517460.60
213,443.90,758.40,395.36,76.10,Yes,1752517460.90
214,443.90,757.90,395.36,75.90,Yes,1752517461.29
215,443.90,757.40,395.36,76.00,Yes,1752517461.66
216,443.90,756.90,395.36,76.00,Yes,1752517462.05
217,443.90,756.40,395.36,76.10,Yes,1752517462.42
218,443.90,755.90,395.36,76.00,Yes,1752517462.80
219,443.90,755.40,395.36,76.10,Yes,1752517463.18
220,443.90,754.90,395.36,76.20,Yes,1752517463.53
221,443.90,754.40,395.36,76.00,Yes,1752517463.88
222,443.90,753.90,395.36,76.10,Yes,1752517464.22
223,443.90,753.40,395.36,76.10,Yes,1752517464.67
224,443.90,752.90,395.36,76.10,Yes,1752517465.00
225,443.90,752.40,395.36,76.10,Yes,1752517465.34
226,443.90,751.90,395.36,76.20,Yes,1752517465.72
227,443.90,751.40,395.36,76.10,Yes,1752517466.03
228,443.90,750.90,395.36,76.30,Yes,1752517466.33
229,443.90,750.40,395.36,75.70,Yes,1752517466.70
230,443.90,749.90,395.36,76.20,Yes,1752517467.08
231,443.90,749.40,395.36,76.20,Yes,1752517467.60
232,443.90,748.90,395.36,76.20,Yes,1752517467.90
233,443.90,748.40,395.36,76.00,Yes,1752517468.26
234,443.90,747.90,395.36,76.10,Yes,1752517468.66
235,443.90,747.40,395.36,76.10,Yes,1752517468.99
236,443.90,746.90,395.36,76.30,Yes,1752517469.36
237,443.90,746.40,395.36,76.40,Yes,1752517469.69
238,443.90,745.90,395.36,75.90,Yes,1752517470.12
239,443.90,745.40,395.36,76.40,Yes,1752517470.55
240,443.90,744.90,395.36,75.80,Yes,1752517470.96
241,443.90,744.40,395.36,76.40,Yes,1752517471.35
242,437.55,744.40,395.36,76.90,Yes,1752517472.18
243,437.55,744.90,395.36,76.10,Yes,1752517472.69
244,437.55,745.40,395.36,75.70,Yes,1752517473.02
245,437.55,745.90,395.36,73.30,Yes,1752517473.39
246,437.55,746.40,395.36,70.20,Yes,1752517473.70
247,437.55,746.90,395.36,68.40,Yes,1752517474.04
248,437.55,747.40,395.36,69.00,Yes,1752517474.45
249,437.55,747.90,395.36,70.90,Yes,1752517474.87
250,437.55,748.40,395.36,75.00,Yes,1752517475.23
251,437.55,748.90,395.36,76.20,Yes,1752517475.54
252,437.55,749.40,395.36,75.70,Yes,1752517475.94
253,437.55,749.90,395.36,76.30,Yes,1752517476.34
254,437.55,750.40,395.36,76.00,Yes,1752517476.72
255,437.55,750.90,395.36,75.80,Yes,1752517477.12
256,437.55,751.40,395.36,75.90,Yes,1752517477.55
257,437.55,751.90,395.36,76.20,Yes,1752517477.89
258,437.55,752.40,395.36,75.90,Yes,1752517478.19
259,437.55,752.90,395.36,76.00,Yes,1752517478.51
260,437.55,753.40,395.36,75.80,Yes,1752517478.85
261,437.55,753.90,395.36,75.90,Yes,1752517479.21
262,437.55,754.40,395.36,75.90,Yes,1752517479.55
263,437.55,754.90,395.36,75.90,Yes,1752517479.92
264,437.55,755.40,395.36,75.90,Yes,1752517480.35
265,437.55,755.90,395.36,75.80,Yes,1752517480.70
266,437.55,756.40,395.36,75.90,Yes,1752517481.04
267,437.55,756.90,395.36,75.70,Yes,1752517481.42
268,437.55,757.40,395.36,75.90,Yes,1752517481.79
269,437.55,757.90,395.36,76.00,Yes,1752517482.17
270,437.55,758.40,395.36,76.00,Yes,1752517482.51
271,437.55,758.90,395.36,75.90,Yes,1752517482.91
272,437.55,759.40,395.36,75.70,Yes,1752517483.26
273,437.55,759.90,395.36,76.00,Yes,1752517483.57
274,437.55,760.40,395.36,75.80,Yes,1752517483.99
275,437.55,760.90,395.36,75.70,Yes,1752517484.36
276,437.55,761.40,395.36,75.90,Yes,1752517484.73
277,437.55,761.90,395.36,75.80,Yes,1752517485.13
278,437.55,762.40,395.36,75.70,Yes,1752517485.44
279,437.55,762.90,395.36,75.90,Yes,1752517485.85
280,437.55,763.40,395.36,75.80,Yes,1752517486.19
281,437.55,763.90,395.36,75.80,Yes,1752517486.57
282,437.55,764.40,395.36,75.80,Yes,1752517486.92
283,437.55,764.90,395.36,75.80,Yes,1752517487.33
284,437.55,765.40,395.36,75.70,Yes,1752517487.75
285,437.55,765.90,395.36,75.90,Yes,1752517488.06
286,437.55,766.40,395.36,75.90,Yes,1752517488.36
287,437.55,766.90,395.36,75.70,Yes,1752517488.65
288,437.55,767.40,395.36,75.80,Yes,1752517489.07
289,437.55,767.90,395.36,75.90,Yes,1752517489.41
290,437.55,768.40,395.36,75.70,Yes,1752517489.84
291,437.55,768.90,395.36,75.50,Yes,1752517490.16
292,437.55,769.40,395.36,76.00,Yes,1752517490.52
293,437.55,769.90,395.36,75.70,Yes,1752517490.89
294,437.55,770.40,395.36,75.70,Yes,1752517491.21
295,437.55,770.90,395.36,75.80,Yes,1752517491.60
296,437.55,771.40,395.36,75.70,Yes,1752517491.99
297,437.55,771.90,395.36,75.70,Yes,1752517492.44
298,437.55,772.40,395.36,75.70,Yes,1752517492.85
299,437.55,772.90,395.36,75.80,Yes,1752517493.23
300,437.55,773.40,395.36,75.60,Yes,1752517493.61
301,437.55,773.90,395.36,75.70,Yes,1752517493.97
302,437.55,774.40,395.36,76.10,Yes,1752517494.37
303,437.55,774.90,395.36,75.40,Yes,1752517494.72
304,437.55,775.40,395.36,75.70,Yes,1752517495.14
305,437.55,775.90,395.36,76.10,Yes,1752517495.53
306,437.55,776.40,395.36,75.60,Yes,1752517495.92
307,437.55,776.90,395.36,76.10,Yes,1752517496.29
308,437.55,777.40,395.36,75.90,Yes,1752517496.69
309,437.55,777.90,395.36,63.00,Yes,1752517497.16
310,437.55,778.40,395.36,63.00,Yes,1752517497.60
311,437.55,778.90,395.36,62.90,Yes,1752517497.97
312,437.55,779.40,395.36,62.80,Yes,1752517498.33
313,437.55,779.90,395.36,62.90,Yes,1752517498.68
314,437.55,780.40,395.36,63.00,Yes,1752517499.07
315,437.55,780.90,395.36,62.80,Yes,1752517499.40
316,437.55,781.40,395.36,62.90,Yes,1752517499.69
317,437.55,781.90,395.36,63.10,Yes,1752517500.11
318,437.55,782.40,395.36,62.80,Yes,1752517500.45
319,437.55,782.90,395.36,62.90,Yes,1752517500.81
320,437.55,783.40,395.36,62.90,Yes,1752517501.23
321,437.55,783.90,395.36,62.90,Yes,1752517501.60
322,437.55,784.40,395.36,62.70,Yes,1752517501.98
323,437.55,784.90,395.36,62.80,Yes,1752517502.33
324,437.55,785.40,395.36,62.70,Yes,1752517502.66
325,437.55,785.90,395.36,62.80,Yes,1752517502.98
326,437.55,786.40,395.36,62.70,Yes,1752517503.32
327,437.55,786.90,395.36,62.80,Yes,1752517503.69
328,437.55,787.40,395.36,62.70,Yes,1752517504.13
329,437.55,787.90,395.36,62.80,Yes,1752517504.48
330,437.55,788.40,395.36,62.80,Yes,1752517504.82
331,437.55,788.90,395.36,62.80,Yes,1752517505.20
332,437.55,789.40,395.36,62.80,Yes,1752517505.59
333,437.55,789.90,395.36,62.80,Yes,1752517505.95
334,437.55,790.40,395.36,62.70,Yes,1752517506.25
335,437.55,790.90,395.36,62.70,Yes,1752517506.66
336,437.55,791.40,395.36,62.70,Yes,1752517507.04
337,437.55,791.90,395.36,62.80,Yes,1752517507.38
338,437.55,792.40,395.36,62.70,Yes,1752517507.72
339,437.55,792.90,395.36,62.80,Yes,1752517508.08
340,437.55,793.40,395.36,62.80,Yes,1752517508.42
341,437.55,793.90,395.36,62.80,Yes,1752517508.73
342,437.55,794.40,395.36,62.70,Yes,1752517509.07
343,437.55,794.90,395.36,62.70,Yes,1752517509.40
344,437.55,795.40,395.36,62.80,Yes,1752517509.77
345,437.55,795.90,395.36,62.70,Yes,1752517510.09
346,437.55,796.40,395.36,62.80,Yes,1752517510.45
347,437.55,796.90,395.36,62.80,Yes,1752517510.87
348,437.55,797.40,395.36,62.80,Yes,1752517511.20
349,437.55,797.90,395.36,62.80,Yes,1752517511.48
350,437.55,798.40,395.36,62.70,Yes,1752517511.85
351,437.55,798.90,395.36,62.70,Yes,1752517512.18
352,437.55,799.40,395.36,62.60,Yes,1752517512.57
353,437.55,799.90,395.36,62.70,Yes,1752517512.94
354,437.55,800.40,395.36,62.60,Yes,1752517513.28
355,437.55,800.90,395.36,62.70,Yes,1752517513.59
356,437.55,801.40,395.36,62.70,Yes,1752517513.95
357,437.55,801.90,395.36,62.60,Yes,1752517514.34
358,437.55,802.40,395.36,62.80,Yes,1752517514.73
359,437.55,802.90,395.36,62.60,Yes,1752517515.13
360,437.55,803.40,395.36,62.70,Yes,1752517515.50
361,437.55,803.90,395.36,62.80,Yes,1752517515.85
362,437.55,804.40,395.36,62.70,Yes,1752517516.17
363,437.55,804.90,395.36,62.60,Yes,1752517516.51
364,437.55,805.40,395.36,62.60,Yes,1752517516.87
365,437.55,805.90,395.36,62.70,Yes,1752517517.26
366,437.55,806.40,395.36,62.70,Yes,1752517517.69
367,437.55,806.90,395.36,62.70,Yes,1752517518.03
368,437.55,807.40,395.36,62.70,Yes,1752517518.36
369,437.55,807.90,395.36,62.60,Yes,1752517518.72
370,437.55,808.40,395.36,62.60,Yes,1752517519.11
371,437.55,808.90,395.36,62.70,Yes,1752517519.39
372,437.55,809.40,395.36,62.70,Yes,1752517519.79
373,437.55,809.90,395.36,62.70,Yes,1752517520.13
374,437.55,810.40,395.36,62.60,Yes,1752517520.48
375,437.55,810.90,395.36,62.50,Yes,1752517520.89
376,437.55,811.40,395.36,62.70,Yes,1752517521.23
377,437.55,811.90,395.36,62.50,Yes,1752517521.58
378,437.55,812.40,395.36,62.60,Yes,1752517522.00
379,437.55,812.90,395.36,62.60,Yes,1752517522.38
380,437.55,813.40,395.36,62.60,Yes,1752517522.84
381,437.55,813.90,395.36,62.70,Yes,1752517523.18
382,437.55,814.40,395.36,62.60,Yes,1752517523.49
383,437.55,814.90,395.36,62.60,Yes,1752517523.80
384,437.55,815.40,395.36,62.50,Yes,1752517524.15
385,437.55,815.90,395.36,62.60,Yes,1752517524.50
386,437.55,816.40,395.36,62.60,Yes,1752517524.94
387,437.55,816.90,395.36,62.60,Yes,1752517525.34
388,437.55,817.40,395.36,62.50,Yes,1752517525.77
389,437.55,817.90,395.36,62.60,Yes,1752517526.12
390,437.55,818.40,395.36,62.50,Yes,1752517526.47
391,437.55,818.90,395.36,62.70,Yes,1752517526.89
392,437.55,819.40,395.36,62.50,Yes,1752517527.20
393,437.55,819.90,395.36,62.50,Yes,1752517527.55
394,437.55,820.40,395.36,62.60,Yes,1752517527.85
395,437.55,820.90,395.36,62.50,Yes,1752517528.30
396,437.55,821.40,395.36,62.50,Yes,1752517528.76
397,437.55,821.90,395.36,62.50,Yes,1752517529.17
398,437.55,822.40,395.36,62.50,Yes,1752517529.55
399,437.55,822.90,395.36,62.60,Yes,1752517529.93
400,437.55,823.40,395.36,62.60,Yes,1752517530.24
401,437.55,823.90,395.36,62.40,Yes,1752517530.57
402,437.55,824.40,395.36,62.60,Yes,1752517530.90
403,437.55,824.90,395.36,62.50,Yes,1752517531.32
404,437.55,825.40,395.36,62.50,Yes,1752517531.66
405,437.55,825.90,395.36,62.60,Yes,1752517532.03
406,437.55,826.40,395.36,62.60,Yes,1752517532.41
407,437.55,826.90,395.36,62.50,Yes,1752517532.78
408,437.55,827.40,395.36,62.50,Yes,1752517533.13
409,437.55,827.90,395.36,62.50,Yes,1752517533.46
410,437.55,828.40,395.36,62.50,Yes,1752517533.81
411,437.55,828.90,395.36,62.50,Yes,1752517534.14
412,437.55,829.40,395.36,62.60,Yes,1752517534.48
413,437.55,829.90,395.36,62.50,Yes,1752517534.89
414,437.55,830.40,395.36,62.50,Yes,1752517535.26
415,437.55,830.90,395.36,62.50,Yes,1752517535.66
416,437.55,831.40,395.36,62.60,Yes,1752517535.99
417,437.55,831.90,395.36,62.50,Yes,1752517536.30
418,437.55,832.40,395.36,62.50,Yes,1752517536.72
419,437.55,832.90,395.36,62.60,Yes,1752517537.15
420,437.55,833.40,395.36,62.50,Yes,1752517537.61
421,437.55,833.90,395.36,62.30,Yes,1752517537.94
422,437.55,834.40,395.36,62.50,Yes,1752517538.24
423,437.55,834.90,395.36,62.40,Yes,1752517538.53
424,437.55,835.40,395.36,62.50,Yes,1752517538.83
425,437.55,835.90,395.36,62.40,Yes,1752517539.16
426,437.55,836.40,395.36,62.40,Yes,1752517539.50
427,437.55,836.90,395.36,62.40,Yes,1752517539.86
428,437.55,837.40,395.36,62.40,Yes,1752517540.23
429,437.55,837.90,395.36,62.40,Yes,1752517540.63
430,437.55,838.40,395.36,62.40,Yes,1752517541.03
431,437.55,838.90,395.36,62.40,Yes,1752517541.36
432,437.55,839.40,395.36,62.40,Yes,1752517541.72
433,437.55,839.90,395.36,62.40,Yes,1752517542.05
434,437.55,840.40,395.36,62.40,Yes,1752517542.37
435,437.55,840.90,395.36,62.40,Yes,1752517542.71
436,437.55,841.40,395.36,62.50,Yes,1752517543.00
437,437.55,841.90,395.36,62.30,Yes,1752517543.29
438,437.55,842.40,395.36,62.40,Yes,1752517543.68
439,437.55,842.90,395.36,62.50,Yes,1752517544.02
440,437.55,843.40,395.36,62.30,Yes,1752517544.41
441,437.55,843.90,395.36,62.70,Yes,1752517544.83
442,437.55,844.40,395.36,62.60,Yes,1752517545.14
443,437.55,844.90,395.36,62.40,Yes,1752517545.49
444,437.55,845.40,395.36,62.60,Yes,1752517545.78
445,437.55,845.90,395.36,62.90,Yes,1752517546.18
446,437.55,846.40,395.36,63.40,Yes,1752517546.54
447,437.55,846.90,395.36,55.10,Yes,1752517546.92
448,437.55,847.40,395.36,55.10,Yes,1752517547.32
449,437.55,847.90,395.36,55.10,Yes,1752517547.76
450,437.55,848.40,395.36,55.10,Yes,1752517548.10
451,437.55,848.90,395.36,55.10,Yes,1752517548.48
452,437.55,849.40,395.36,72.40,Yes,1752517548.82
