FANUC DIE SCANNER RESULTS
Timestamp,2025-07-11 16:48:39

SUMMARY RESULTS
Die Center X (mm),261.2
Die Center Y (mm),462.6
Diameter (mm),706.4
Average Height (mm),67.5
Confidence (%),0.0

ACCURACY ANALYSIS
True Center X (mm),398.0
True Center Y (mm),809.0
X Error (mm),136.8
Y Error (mm),346.4
Total Error (mm),372.5
Target Achieved,No

DATA QUALITY
Total Scan Points,687
Valid Scan Points,687
Invalid Readings,0
Data Quality (%),100.0

EDGE DETECTION
Total Edges Found,28
Outer Edges (Used),4
Interior Edges (Filtered),24

COVERAGE ANALYSIS
X Range (mm),120.9
Y Range (mm),120.0
Total Area (mm²),14512
Point Density (points/mm²),0.047
Edge Coverage (% perimeter),9.7
Scanning Efficiency (%),100.0

SCAN POINTS DATA
Point_ID,X_mm,Y_mm,Z_mm,Height_mm,Valid,Timestamp
142,439.34,770.11,396.47,75.70,Yes,1752270043.72
143,439.34,771.11,396.47,75.70,Yes,1752270044.16
144,439.34,772.11,396.47,75.70,Yes,1752270044.60
145,439.34,773.11,396.47,75.60,Yes,1752270045.07
146,439.34,774.11,396.47,75.70,Yes,1752270045.52
147,439.34,775.11,396.47,75.60,Yes,1752270045.98
148,439.34,776.11,396.47,75.70,Yes,1752270046.43
149,439.34,777.11,396.47,75.90,Yes,1752270046.89
150,439.34,778.11,396.47,62.80,Yes,1752270047.37
151,439.34,779.11,396.47,62.60,Yes,1752270047.83
152,439.34,780.11,396.47,63.10,Yes,1752270048.22
153,439.34,781.11,396.47,62.90,Yes,1752270048.68
154,439.34,782.11,396.47,62.70,Yes,1752270049.10
155,439.34,783.11,396.47,62.80,Yes,1752270049.56
156,439.34,784.11,396.47,62.70,Yes,1752270050.06
157,439.34,785.11,396.47,62.80,Yes,1752270050.52
158,439.34,786.11,396.47,62.80,Yes,1752270051.02
159,439.34,787.11,396.47,62.70,Yes,1752270051.52
160,439.34,788.11,396.47,62.80,Yes,1752270051.99
161,439.34,789.11,396.47,62.90,Yes,1752270052.44
162,439.34,790.11,396.47,62.70,Yes,1752270052.95
163,439.34,791.11,396.47,62.80,Yes,1752270053.43
164,439.34,792.11,396.47,62.80,Yes,1752270053.88
165,439.34,793.11,396.47,62.70,Yes,1752270054.27
166,439.34,794.11,396.47,62.80,Yes,1752270054.65
167,439.34,795.11,396.47,62.80,Yes,1752270055.04
168,439.34,796.11,396.47,62.80,Yes,1752270055.36
169,439.34,797.11,396.47,62.80,Yes,1752270055.73
170,439.34,798.11,396.47,62.80,Yes,1752270056.19
171,439.34,799.11,396.47,62.70,Yes,1752270056.60
172,439.34,800.11,396.47,62.80,Yes,1752270057.01
173,439.34,801.11,396.47,62.80,Yes,1752270057.45
174,439.34,802.11,396.47,62.70,Yes,1752270057.82
175,439.34,803.11,396.47,62.70,Yes,1752270058.21
176,439.34,804.11,396.47,62.70,Yes,1752270058.59
177,439.34,805.11,396.47,62.70,Yes,1752270058.98
178,439.34,806.11,396.47,62.60,Yes,1752270059.36
179,439.34,807.11,396.47,62.70,Yes,1752270059.77
180,439.34,808.11,396.47,62.70,Yes,1752270060.16
181,439.34,809.11,396.47,62.60,Yes,1752270060.65
182,439.34,810.11,396.47,62.60,Yes,1752270061.03
183,439.34,811.11,396.47,62.60,Yes,1752270061.42
184,439.34,812.11,396.47,62.60,Yes,1752270061.83
185,439.34,813.11,396.47,62.60,Yes,1752270062.31
186,439.34,814.11,396.47,62.60,Yes,1752270062.70
187,439.34,815.11,396.47,62.60,Yes,1752270063.15
188,439.34,816.11,396.47,62.60,Yes,1752270063.66
189,439.34,817.11,396.47,62.50,Yes,1752270064.29
190,439.34,818.11,396.47,62.60,Yes,1752270064.85
191,439.34,819.11,396.47,62.50,Yes,1752270065.47
192,439.34,820.11,396.47,62.50,Yes,1752270065.92
193,439.34,821.11,396.47,62.50,Yes,1752270066.47
194,439.34,822.11,396.47,62.50,Yes,1752270066.95
195,439.34,823.11,396.47,62.50,Yes,1752270067.43
196,439.34,824.11,396.47,62.40,Yes,1752270067.88
197,439.34,825.11,396.47,62.40,Yes,1752270068.38
198,439.34,826.11,396.47,62.50,Yes,1752270068.87
199,439.34,827.11,396.47,62.40,Yes,1752270069.44
200,439.34,828.11,396.47,62.40,Yes,1752270070.01
201,439.34,829.11,396.47,62.50,Yes,1752270070.50
202,439.34,830.11,396.47,62.40,Yes,1752270070.93
203,439.34,831.11,396.47,62.40,Yes,1752270071.50
204,439.34,832.11,396.47,62.50,Yes,1752270072.01
205,439.34,833.11,396.47,62.40,Yes,1752270072.50
206,439.34,834.11,396.47,62.50,Yes,1752270072.89
207,439.34,835.11,396.47,62.40,Yes,1752270073.42
208,439.34,836.11,396.47,62.40,Yes,1752270073.92
209,439.34,837.11,396.47,62.30,Yes,1752270074.36
210,439.34,838.11,396.47,62.30,Yes,1752270074.76
211,439.34,839.11,396.47,62.30,Yes,1752270075.24
212,439.34,840.11,396.47,62.40,Yes,1752270075.77
213,439.34,841.11,396.47,62.40,Yes,1752270076.33
214,439.34,842.11,396.47,62.50,Yes,1752270076.84
215,439.34,843.11,396.47,62.40,Yes,1752270077.28
216,439.34,844.11,396.47,62.60,Yes,1752270077.73
217,439.34,845.11,396.47,62.40,Yes,1752270078.20
218,439.34,846.11,396.47,62.40,Yes,1752270078.66
219,439.34,847.11,396.47,62.30,Yes,1752270079.08
220,439.34,848.11,396.47,62.40,Yes,1752270079.51
221,439.34,849.11,396.47,62.50,Yes,1752270080.13
222,439.34,850.11,396.47,62.40,Yes,1752270080.67
223,439.34,851.11,396.47,62.40,Yes,1752270081.11
224,439.34,852.11,396.47,62.40,Yes,1752270081.58
225,439.34,853.11,396.47,62.30,Yes,1752270082.14
226,439.34,854.11,396.47,63.10,Yes,1752270082.62
227,439.34,855.11,396.47,55.10,Yes,1752270083.20
228,439.34,856.11,396.47,55.10,Yes,1752270083.86
229,439.34,857.11,396.47,55.10,Yes,1752270084.45
230,439.34,858.11,396.47,76.50,Yes,1752270085.07
231,439.34,859.11,396.47,75.30,Yes,1752270085.47
232,439.34,860.11,396.47,75.40,Yes,1752270085.83
233,439.34,861.11,396.47,74.90,Yes,1752270086.26
234,439.34,862.11,396.47,75.20,Yes,1752270086.69
235,439.34,863.11,396.47,75.30,Yes,1752270087.13
236,439.34,864.11,396.47,75.30,Yes,1752270087.61
237,439.34,865.11,396.47,75.40,Yes,1752270087.99
238,439.34,866.11,396.47,75.30,Yes,1752270088.53
239,439.34,867.11,396.47,75.20,Yes,1752270089.07
240,439.34,868.11,396.47,75.30,Yes,1752270089.57
241,439.34,869.11,396.47,75.10,Yes,1752270090.08
242,439.34,870.11,396.47,75.30,Yes,1752270090.56
243,432.99,870.11,396.47,75.50,Yes,1752270091.56
244,432.99,869.11,396.47,74.80,Yes,1752270092.06
245,432.99,868.11,396.47,75.30,Yes,1752270092.58
246,432.99,867.11,396.47,75.10,Yes,1752270093.11
247,432.99,866.11,396.47,75.20,Yes,1752270093.59
248,432.99,865.11,396.47,75.30,Yes,1752270094.03
249,432.99,864.11,396.47,75.30,Yes,1752270094.47
250,432.99,863.11,396.47,75.50,Yes,1752270094.90
251,432.99,862.11,396.47,75.40,Yes,1752270095.33
252,432.99,861.11,396.47,75.10,Yes,1752270095.78
253,432.99,860.11,396.47,75.60,Yes,1752270096.18
254,432.99,859.11,396.47,75.50,Yes,1752270096.67
255,432.99,858.11,396.47,75.80,Yes,1752270097.20
256,432.99,857.11,396.47,75.60,Yes,1752270097.69
257,432.99,856.11,396.47,75.30,Yes,1752270098.29
258,432.99,855.11,396.47,75.50,Yes,1752270098.98
259,432.99,854.11,396.47,75.70,Yes,1752270099.54
260,432.99,853.11,396.47,75.80,Yes,1752270100.23
261,432.99,852.11,396.47,76.00,Yes,1752270100.77
262,432.99,851.11,396.47,55.10,Yes,1752270101.40
263,432.99,850.11,396.47,55.10,Yes,1752270101.96
264,432.99,849.11,396.47,64.00,Yes,1752270102.57
265,432.99,848.11,396.47,62.70,Yes,1752270103.06
266,432.99,847.11,396.47,62.80,Yes,1752270103.45
267,432.99,846.11,396.47,62.60,Yes,1752270103.83
268,432.99,845.11,396.47,62.70,Yes,1752270104.25
269,432.99,844.11,396.47,62.70,Yes,1752270104.68
270,432.99,843.11,396.47,62.80,Yes,1752270105.15
271,432.99,842.11,396.47,62.80,Yes,1752270105.57
272,432.99,841.11,396.47,62.90,Yes,1752270106.08
273,432.99,840.11,396.47,62.90,Yes,1752270106.54
274,432.99,839.11,396.47,62.60,Yes,1752270106.99
275,432.99,838.11,396.47,62.70,Yes,1752270107.50
276,432.99,837.11,396.47,62.80,Yes,1752270108.02
277,432.99,836.11,396.47,62.80,Yes,1752270108.67
278,432.99,835.11,396.47,62.70,Yes,1752270109.08
279,432.99,834.11,396.47,62.70,Yes,1752270109.52
280,432.99,833.11,396.47,62.80,Yes,1752270110.28
281,432.99,832.11,396.47,62.80,Yes,1752270111.18
282,432.99,831.11,396.47,62.70,Yes,1752270111.95
283,432.99,830.11,396.47,62.70,Yes,1752270112.69
284,432.99,829.11,396.47,62.80,Yes,1752270113.41
285,432.99,828.11,396.47,62.70,Yes,1752270114.12
286,432.99,827.11,396.47,62.70,Yes,1752270114.85
287,432.99,826.11,396.47,62.70,Yes,1752270115.68
288,432.99,825.11,396.47,62.70,Yes,1752270116.43
289,432.99,824.11,396.47,62.70,Yes,1752270117.11
290,432.99,823.11,396.47,62.70,Yes,1752270117.77
291,432.99,822.11,396.47,62.80,Yes,1752270118.48
292,432.99,821.11,396.47,62.80,Yes,1752270119.36
293,432.99,820.11,396.47,62.80,Yes,1752270120.10
294,432.99,819.11,396.47,62.80,Yes,1752270120.95
295,432.99,818.11,396.47,62.70,Yes,1752270121.71
296,432.99,817.11,396.47,62.70,Yes,1752270122.67
297,432.99,816.11,396.47,62.90,Yes,1752270123.53
298,432.99,815.11,396.47,62.80,Yes,1752270124.19
299,432.99,814.11,396.47,62.80,Yes,1752270125.00
300,432.99,813.11,396.47,62.80,Yes,1752270125.84
301,432.99,812.11,396.47,62.80,Yes,1752270126.61
302,432.99,811.11,396.47,62.80,Yes,1752270127.45
303,432.99,810.11,396.47,62.80,Yes,1752270128.13
304,432.99,809.11,396.47,62.90,Yes,1752270128.74
305,432.99,808.11,396.47,62.90,Yes,1752270129.57
306,432.99,807.11,396.47,62.90,Yes,1752270130.28
307,432.99,806.11,396.47,62.90,Yes,1752270131.17
308,432.99,805.11,396.47,63.00,Yes,1752270131.91
309,432.99,804.11,396.47,62.90,Yes,1752270132.63
310,432.99,803.11,396.47,62.90,Yes,1752270133.43
311,432.99,802.11,396.47,63.00,Yes,1752270134.20
312,432.99,801.11,396.47,62.90,Yes,1752270135.00
313,432.99,800.11,396.47,63.00,Yes,1752270135.89
314,432.99,799.11,396.47,62.90,Yes,1752270136.60
315,432.99,798.11,396.47,62.90,Yes,1752270137.41
316,432.99,797.11,396.47,62.80,Yes,1752270138.23
317,432.99,796.11,396.47,63.00,Yes,1752270138.87
318,432.99,795.11,396.47,63.00,Yes,1752270139.65
319,432.99,794.11,396.47,62.90,Yes,1752270140.41
320,432.99,793.11,396.47,63.00,Yes,1752270141.18
321,432.99,792.11,396.47,63.00,Yes,1752270141.90
322,432.99,791.11,396.47,63.10,Yes,1752270142.72
323,432.99,790.11,396.47,63.10,Yes,1752270143.73
324,432.99,789.11,396.47,63.00,Yes,1752270144.46
325,432.99,788.11,396.47,63.10,Yes,1752270145.15
326,432.99,787.11,396.47,63.10,Yes,1752270146.05
327,432.99,786.11,396.47,63.10,Yes,1752270146.96
328,432.99,785.11,396.47,63.10,Yes,1752270147.66
329,432.99,784.11,396.47,63.00,Yes,1752270148.57
330,432.99,783.11,396.47,63.20,Yes,1752270149.41
331,432.99,782.11,396.47,63.10,Yes,1752270150.21
332,432.99,781.11,396.47,63.10,Yes,1752270150.91
333,432.99,780.11,396.47,63.20,Yes,1752270151.72
334,432.99,779.11,396.47,63.10,Yes,1752270152.49
335,432.99,778.11,396.47,63.10,Yes,1752270153.24
336,432.99,777.11,396.47,63.20,Yes,1752270154.03
337,432.99,776.11,396.47,63.10,Yes,1752270154.88
338,432.99,775.11,396.47,63.20,Yes,1752270155.69
339,432.99,774.11,396.47,63.00,Yes,1752270156.53
340,432.99,773.11,396.47,63.10,Yes,1752270157.26
341,432.99,772.11,396.47,63.10,Yes,1752270158.12
342,432.99,771.11,396.47,63.20,Yes,1752270158.84
343,432.99,770.11,396.47,63.10,Yes,1752270159.70
344,432.99,769.11,396.47,63.20,Yes,1752270160.42
345,432.99,768.11,396.47,63.10,Yes,1752270161.30
346,432.99,767.11,396.47,63.10,Yes,1752270162.15
347,432.99,766.11,396.47,63.10,Yes,1752270162.95
348,432.99,765.11,396.47,63.20,Yes,1752270163.76
349,432.99,764.11,396.47,63.20,Yes,1752270164.41
350,432.99,763.11,396.47,63.20,Yes,1752270165.26
351,432.99,762.11,396.47,63.20,Yes,1752270166.13
352,432.99,761.11,396.47,63.30,Yes,1752270166.80
353,432.99,760.11,396.47,75.90,Yes,1752270167.72
354,432.99,759.11,396.47,76.20,Yes,1752270168.52
355,432.99,758.11,396.47,76.10,Yes,1752270169.16
356,432.99,757.11,396.47,76.00,Yes,1752270169.96
357,432.99,756.11,396.47,76.20,Yes,1752270170.72
358,432.99,755.11,396.47,76.10,Yes,1752270171.45
359,432.99,754.11,396.47,76.20,Yes,1752270172.19
360,432.99,753.11,396.47,76.30,Yes,1752270172.97
361,432.99,752.11,396.47,76.10,Yes,1752270173.90
362,432.99,751.11,396.47,76.10,Yes,1752270174.83
363,432.99,750.11,396.47,76.10,Yes,1752270175.65
364,445.69,865.11,396.47,76.20,Yes,1752270182.26
365,444.96,864.37,396.47,76.20,Yes,1752270196.78
366,445.69,863.86,396.47,76.20,Yes,1752270197.70
367,446.72,864.07,396.47,76.20,Yes,1752270198.46
368,447.36,865.11,396.47,76.30,Yes,1752270199.31
369,447.02,866.43,396.47,77.20,Yes,1752270200.17
370,445.69,867.19,396.47,75.30,Yes,1752270200.98
371,444.07,866.73,396.47,75.50,Yes,1752270201.91
372,443.19,865.11,396.47,75.30,Yes,1752270202.74
373,443.78,863.19,396.47,75.30,Yes,1752270203.76
374,445.69,862.19,396.47,75.20,Yes,1752270204.90
375,447.90,862.90,396.47,75.20,Yes,1752270205.97
376,449.03,865.11,396.47,75.30,Yes,1752270207.15
377,448.20,867.61,396.47,75.20,Yes,1752270208.21
378,445.69,868.86,396.47,75.60,Yes,1752270209.48
379,442.89,867.90,396.47,75.20,Yes,1752270210.55
380,441.53,865.11,396.47,75.30,Yes,1752270211.71
381,442.60,862.01,396.47,75.30,Yes,1752270212.98
382,445.69,860.52,396.47,74.90,Yes,1752270214.24
383,449.08,861.72,396.47,75.20,Yes,1752270215.70
384,445.84,837.25,396.47,75.20,Yes,1752270220.13
385,445.69,837.52,396.47,75.20,Yes,1752270220.67
386,445.25,837.55,396.47,75.40,Yes,1752270221.49
387,444.86,837.11,396.47,75.50,Yes,1752270222.18
388,444.96,836.37,396.47,75.40,Yes,1752270222.96
389,445.69,835.86,396.47,63.30,Yes,1752270223.84
390,446.72,836.07,396.47,62.60,Yes,1752270224.80
391,447.36,837.11,396.47,62.50,Yes,1752270225.53
392,447.02,838.43,396.47,62.50,Yes,1752270226.37
393,445.69,839.19,396.47,62.40,Yes,1752270227.26
394,444.07,838.73,396.47,62.50,Yes,1752270228.05
395,443.19,837.11,396.47,62.50,Yes,1752270228.96
396,443.78,835.19,396.47,62.70,Yes,1752270230.00
397,445.69,834.19,396.47,63.40,Yes,1752270231.10
398,447.90,834.90,396.47,63.40,Yes,1752270232.03
399,449.03,837.11,396.47,62.60,Yes,1752270232.90
400,448.20,839.61,396.47,62.50,Yes,1752270233.88
401,445.69,840.86,396.47,62.50,Yes,1752270234.95
402,442.89,839.90,396.47,62.50,Yes,1752270236.02
403,441.53,837.11,396.47,62.40,Yes,1752270236.96
404,442.60,834.01,396.47,63.00,Yes,1752270238.03
405,445.69,832.52,396.47,55.10,Yes,1752270239.05
406,449.08,833.72,396.47,55.10,Yes,1752270240.28
407,445.69,834.11,396.47,62.70,Yes,1752270241.67
408,445.84,834.25,396.47,62.40,Yes,1752270242.38
409,445.69,834.52,396.47,62.50,Yes,1752270243.00
410,445.25,834.55,396.47,62.70,Yes,1752270243.62
411,444.86,834.11,396.47,62.50,Yes,1752270244.20
412,444.96,833.37,396.47,62.50,Yes,1752270244.88
413,445.69,832.86,396.47,62.30,Yes,1752270245.55
414,446.72,833.07,396.47,62.30,Yes,1752270246.26
415,447.36,834.11,396.47,62.20,Yes,1752270246.90
416,447.02,835.43,396.47,62.20,Yes,1752270247.80
417,445.69,836.19,396.47,62.50,Yes,1752270248.53
418,444.07,835.73,396.47,62.50,Yes,1752270249.42
419,443.19,834.11,396.47,62.50,Yes,1752270250.40
420,443.78,832.19,396.47,62.40,Yes,1752270251.28
421,445.69,831.19,396.47,62.50,Yes,1752270252.36
422,447.90,831.90,396.47,62.50,Yes,1752270253.37
423,449.03,834.11,396.47,62.30,Yes,1752270254.32
424,448.20,836.61,396.47,62.40,Yes,1752270255.39
425,445.69,837.86,396.47,62.60,Yes,1752270256.53
426,442.89,836.90,396.47,62.50,Yes,1752270257.66
427,441.53,834.11,396.47,62.50,Yes,1752270258.66
428,442.60,831.01,396.47,62.40,Yes,1752270259.88
429,445.69,829.52,396.47,55.10,Yes,1752270261.19
430,449.08,830.72,396.47,63.60,Yes,1752270262.39
431,445.84,775.25,396.47,62.40,Yes,1752270269.19
432,445.69,775.52,396.47,62.50,Yes,1752270269.85
433,445.25,775.55,396.47,62.60,Yes,1752270270.54
434,444.86,775.11,396.47,62.60,Yes,1752270271.05
435,444.96,774.37,396.47,62.40,Yes,1752270271.67
436,445.69,773.86,396.47,76.00,Yes,1752270272.31
437,446.72,774.07,396.47,75.80,Yes,1752270273.20
438,447.36,775.11,396.47,75.80,Yes,1752270274.21
439,447.02,776.43,396.47,75.60,Yes,1752270275.26
440,445.69,777.19,396.47,75.80,Yes,1752270276.27
441,444.07,776.73,396.47,75.80,Yes,1752270277.13
442,443.19,775.11,396.47,75.80,Yes,1752270277.92
443,443.78,773.19,396.47,75.70,Yes,1752270278.77
444,445.69,772.19,396.47,75.50,Yes,1752270279.80
445,447.90,772.90,396.47,75.70,Yes,1752270280.84
446,449.03,775.11,396.47,75.50,Yes,1752270281.78
447,448.20,777.61,396.47,75.50,Yes,1752270282.75
448,445.69,778.86,396.47,75.90,Yes,1752270283.87
449,442.89,777.90,396.47,75.80,Yes,1752270285.15
450,441.53,775.11,396.47,75.80,Yes,1752270286.30
451,442.60,772.01,396.47,75.80,Yes,1752270287.39
452,445.69,770.52,396.47,75.50,Yes,1752270288.56
