FANUC DIE SCANNER RESULTS
Timestamp,2025-07-11 17:21:34

SUMMARY RESULTS
Die Center X (mm),406.6
Die Center Y (mm),820.1
Diameter (mm),101.9
Average Height (mm),66.9
Confidence (%),0.0

ACCURACY ANALYSIS
True Center X (mm),398.0
True Center Y (mm),809.0
X Error (mm),8.6
Y Error (mm),11.1
Total Error (mm),14.0
Target Achieved,No

DATA QUALITY
Total Scan Points,1682
Valid Scan Points,1682
Invalid Readings,0
Data Quality (%),100.0

EDGE DETECTION
Total Edges Found,85
Outer Edges (Used),23
Interior Edges (Filtered),62

COVERAGE ANALYSIS
X Range (mm),124.3
Y Range (mm),125.3
Total Area (mm²),15575
Point Density (points/mm²),0.108
Edge Coverage (% perimeter),44.3
Scanning Efficiency (%),100.0

SCAN POINTS DATA
Point_ID,X_mm,Y_mm,Z_mm,Height_mm,Valid,Timestamp
46,445.69,825.11,396.47,62.60,Yes,1752271633.05
47,445.69,824.11,396.47,62.60,Yes,1752271633.51
48,445.69,823.11,396.47,62.70,Yes,1752271633.90
49,445.69,822.11,396.47,62.70,Yes,1752271634.32
50,445.69,821.11,396.47,62.80,Yes,1752271634.82
51,445.69,820.11,396.47,62.70,Yes,1752271635.22
52,445.69,819.11,396.47,62.70,Yes,1752271635.61
53,445.69,818.11,396.47,62.80,Yes,1752271636.07
54,445.69,817.11,396.47,62.80,Yes,1752271636.50
55,445.69,816.11,396.47,62.70,Yes,1752271636.91
56,445.69,815.11,396.47,62.80,Yes,1752271637.34
57,445.69,814.11,396.47,62.80,Yes,1752271637.71
58,445.69,813.11,396.47,62.80,Yes,1752271638.14
59,445.69,812.11,396.47,62.80,Yes,1752271638.55
60,445.69,811.11,396.47,62.70,Yes,1752271639.01
61,445.69,810.11,396.47,62.90,Yes,1752271639.50
62,445.69,809.11,396.47,62.70,Yes,1752271639.91
63,445.69,808.11,396.47,62.90,Yes,1752271640.35
64,445.69,807.11,396.47,62.70,Yes,1752271640.79
65,445.69,806.11,396.47,62.90,Yes,1752271641.25
66,445.69,805.11,396.47,62.70,Yes,1752271641.68
67,445.69,804.11,396.47,62.80,Yes,1752271642.15
68,445.69,803.11,396.47,62.70,Yes,1752271642.61
69,445.69,802.11,396.47,62.80,Yes,1752271643.09
70,445.69,801.11,396.47,62.80,Yes,1752271643.52
71,445.69,800.11,396.47,62.90,Yes,1752271644.01
72,445.69,799.11,396.47,62.90,Yes,1752271644.45
73,445.69,798.11,396.47,62.90,Yes,1752271644.92
74,445.69,797.11,396.47,62.90,Yes,1752271645.38
75,445.69,796.11,396.47,62.90,Yes,1752271645.93
76,445.69,795.11,396.47,62.80,Yes,1752271646.43
77,445.69,794.11,396.47,62.90,Yes,1752271646.93
78,445.69,793.11,396.47,62.90,Yes,1752271647.40
79,445.69,792.11,396.47,62.90,Yes,1752271647.85
80,445.69,791.11,396.47,62.90,Yes,1752271648.32
81,445.69,790.11,396.47,62.90,Yes,1752271648.77
82,445.69,789.11,396.47,62.90,Yes,1752271649.25
83,445.69,788.11,396.47,63.00,Yes,1752271649.74
84,445.69,787.11,396.47,62.90,Yes,1752271650.28
85,445.69,786.11,396.47,63.10,Yes,1752271650.78
86,445.69,785.11,396.47,63.00,Yes,1752271651.21
87,445.69,784.11,396.47,62.90,Yes,1752271651.70
88,445.69,783.11,396.47,62.90,Yes,1752271652.20
89,445.69,782.11,396.47,63.10,Yes,1752271652.58
90,445.69,781.11,396.47,62.90,Yes,1752271653.01
91,445.69,780.11,396.47,62.90,Yes,1752271653.37
92,445.69,779.11,396.47,63.10,Yes,1752271653.78
93,445.69,778.11,396.47,62.90,Yes,1752271654.20
94,445.69,777.11,396.47,62.80,Yes,1752271654.64
95,445.69,776.11,396.47,63.20,Yes,1752271655.15
96,445.69,775.11,396.47,76.30,Yes,1752271655.68
97,445.69,774.11,396.47,75.60,Yes,1752271656.24
98,445.69,773.11,396.47,75.70,Yes,1752271656.74
99,445.69,772.11,396.47,76.30,Yes,1752271657.18
100,445.69,771.11,396.47,75.80,Yes,1752271657.71
101,445.69,770.11,396.47,75.90,Yes,1752271658.09
102,445.69,769.11,396.47,76.00,Yes,1752271658.56
103,445.69,768.11,396.47,75.80,Yes,1752271658.95
104,445.69,767.11,396.47,75.90,Yes,1752271659.48
105,445.69,766.11,396.47,75.90,Yes,1752271659.94
106,445.69,765.11,396.47,75.90,Yes,1752271660.41
107,445.69,764.11,396.47,76.00,Yes,1752271660.88
108,445.69,763.11,396.47,76.00,Yes,1752271661.28
109,445.69,762.11,396.47,75.90,Yes,1752271661.68
110,445.69,761.11,396.47,76.10,Yes,1752271662.21
111,445.69,760.11,396.47,76.00,Yes,1752271662.65
112,445.69,759.11,396.47,76.00,Yes,1752271663.13
113,445.69,758.11,396.47,76.00,Yes,1752271663.62
114,445.69,757.11,396.47,76.00,Yes,1752271664.11
115,445.69,756.11,396.47,76.10,Yes,1752271664.55
116,445.69,755.11,396.47,76.00,Yes,1752271665.02
117,445.69,754.11,396.47,76.10,Yes,1752271665.39
118,445.69,753.11,396.47,76.10,Yes,1752271665.86
119,445.69,752.11,396.47,76.00,Yes,1752271666.22
120,445.69,751.11,396.47,76.00,Yes,1752271666.60
121,445.69,750.11,396.47,76.10,Yes,1752271667.06
122,439.34,750.11,396.47,76.10,Yes,1752271667.92
123,439.34,751.11,396.47,76.10,Yes,1752271668.35
124,439.34,752.11,396.47,76.30,Yes,1752271668.85
125,439.34,753.11,396.47,76.30,Yes,1752271669.40
126,439.34,754.11,396.47,76.20,Yes,1752271669.83
127,439.34,755.11,396.47,75.90,Yes,1752271670.26
128,439.34,756.11,396.47,76.00,Yes,1752271670.70
129,439.34,757.11,396.47,75.90,Yes,1752271671.18
130,439.34,758.11,396.47,76.00,Yes,1752271671.62
131,439.34,759.11,396.47,76.00,Yes,1752271672.06
132,439.34,760.11,396.47,75.90,Yes,1752271672.54
133,439.34,761.11,396.47,75.90,Yes,1752271673.06
134,439.34,762.11,396.47,76.00,Yes,1752271673.60
135,439.34,763.11,396.47,75.90,Yes,1752271673.96
136,439.34,764.11,396.47,75.80,Yes,1752271674.48
137,439.34,765.11,396.47,75.80,Yes,1752271674.90
138,439.34,766.11,396.47,75.80,Yes,1752271675.32
139,439.34,767.11,396.47,75.80,Yes,1752271675.81
140,439.34,768.11,396.47,75.80,Yes,1752271676.21
141,439.34,769.11,396.47,75.80,Yes,1752271676.67
142,439.34,770.11,396.47,75.70,Yes,1752271677.11
143,439.34,771.11,396.47,75.90,Yes,1752271677.54
144,439.34,772.11,396.47,75.70,Yes,1752271678.17
145,439.34,773.11,396.47,75.70,Yes,1752271678.67
146,439.34,774.11,396.47,75.80,Yes,1752271679.22
147,439.34,775.11,396.47,75.60,Yes,1752271679.75
148,439.34,776.11,396.47,75.90,Yes,1752271680.18
149,439.34,777.11,396.47,75.90,Yes,1752271680.66
150,439.34,778.11,396.47,62.80,Yes,1752271681.23
151,439.34,779.11,396.47,62.80,Yes,1752271681.70
152,439.34,780.11,396.47,63.20,Yes,1752271682.24
153,439.34,781.11,396.47,62.90,Yes,1752271682.66
154,439.34,782.11,396.47,62.70,Yes,1752271683.10
155,439.34,783.11,396.47,63.00,Yes,1752271683.64
156,439.34,784.11,396.47,62.80,Yes,1752271684.18
157,439.34,785.11,396.47,63.00,Yes,1752271684.64
158,439.34,786.11,396.47,62.90,Yes,1752271685.05
159,439.34,787.11,396.47,62.80,Yes,1752271685.60
160,439.34,788.11,396.47,62.80,Yes,1752271686.05
161,439.34,789.11,396.47,62.90,Yes,1752271686.50
162,439.34,790.11,396.47,62.70,Yes,1752271686.90
163,439.34,791.11,396.47,62.80,Yes,1752271687.32
164,439.34,792.11,396.47,62.80,Yes,1752271687.79
165,439.34,793.11,396.47,62.70,Yes,1752271688.22
166,439.34,794.11,396.47,62.70,Yes,1752271688.61
167,439.34,795.11,396.47,62.80,Yes,1752271689.07
168,439.34,796.11,396.47,62.80,Yes,1752271689.52
169,439.34,797.11,396.47,62.80,Yes,1752271690.05
170,439.34,798.11,396.47,62.90,Yes,1752271690.55
171,439.34,799.11,396.47,62.80,Yes,1752271690.97
172,439.34,800.11,396.47,62.70,Yes,1752271691.41
173,439.34,801.11,396.47,62.70,Yes,1752271691.80
174,439.34,802.11,396.47,62.80,Yes,1752271692.22
175,439.34,803.11,396.47,62.80,Yes,1752271692.79
176,439.34,804.11,396.47,62.70,Yes,1752271693.25
177,439.34,805.11,396.47,62.70,Yes,1752271693.77
178,439.34,806.11,396.47,62.70,Yes,1752271694.20
179,439.34,807.11,396.47,62.70,Yes,1752271694.61
180,439.34,808.11,396.47,62.70,Yes,1752271695.03
181,439.34,809.11,396.47,62.60,Yes,1752271695.56
182,439.34,810.11,396.47,62.60,Yes,1752271695.96
183,439.34,811.11,396.47,62.70,Yes,1752271696.47
184,439.34,812.11,396.47,62.70,Yes,1752271696.96
185,439.34,813.11,396.47,62.60,Yes,1752271697.49
186,439.34,814.11,396.47,62.70,Yes,1752271697.89
187,439.34,815.11,396.47,62.60,Yes,1752271698.39
188,439.34,816.11,396.47,62.60,Yes,1752271698.92
189,439.34,817.11,396.47,62.50,Yes,1752271699.34
190,439.34,818.11,396.47,62.60,Yes,1752271699.83
191,439.34,819.11,396.47,62.50,Yes,1752271700.25
192,439.34,820.11,396.47,62.60,Yes,1752271700.62
193,439.34,821.11,396.47,62.60,Yes,1752271701.10
194,439.34,822.11,396.47,62.50,Yes,1752271701.56
195,439.34,823.11,396.47,62.50,Yes,1752271702.10
196,439.34,824.11,396.47,62.50,Yes,1752271702.57
197,439.34,825.11,396.47,62.40,Yes,1752271703.10
198,439.34,826.11,396.47,62.50,Yes,1752271703.59
199,439.34,827.11,396.47,62.60,Yes,1752271704.04
200,439.34,828.11,396.47,62.50,Yes,1752271704.60
201,439.34,829.11,396.47,62.50,Yes,1752271704.99
202,439.34,830.11,396.47,62.50,Yes,1752271705.47
203,439.34,831.11,396.47,62.40,Yes,1752271705.90
204,439.34,832.11,396.47,62.50,Yes,1752271706.39
205,439.34,833.11,396.47,62.50,Yes,1752271706.79
206,439.34,834.11,396.47,62.40,Yes,1752271707.19
207,439.34,835.11,396.47,62.30,Yes,1752271707.67
208,439.34,836.11,396.47,62.50,Yes,1752271708.07
209,439.34,837.11,396.47,62.30,Yes,1752271708.52
210,439.34,838.11,396.47,62.30,Yes,1752271708.96
211,439.34,839.11,396.47,62.40,Yes,1752271709.47
212,439.34,840.11,396.47,62.30,Yes,1752271709.89
213,439.34,841.11,396.47,62.40,Yes,1752271710.34
214,439.34,842.11,396.47,62.40,Yes,1752271710.76
215,439.34,843.11,396.47,62.30,Yes,1752271711.23
216,439.34,844.11,396.47,62.60,Yes,1752271711.66
217,439.34,845.11,396.47,62.40,Yes,1752271712.10
218,439.34,846.11,396.47,62.50,Yes,1752271712.55
219,439.34,847.11,396.47,62.40,Yes,1752271713.01
220,439.34,848.11,396.47,62.40,Yes,1752271713.57
221,439.34,849.11,396.47,62.50,Yes,1752271714.01
222,439.34,850.11,396.47,62.50,Yes,1752271714.48
223,439.34,851.11,396.47,62.20,Yes,1752271714.92
224,439.34,852.11,396.47,62.40,Yes,1752271715.38
225,439.34,853.11,396.47,62.50,Yes,1752271715.84
226,439.34,854.11,396.47,62.80,Yes,1752271716.22
227,439.34,855.11,396.47,65.90,Yes,1752271716.67
228,439.34,856.11,396.47,55.10,Yes,1752271717.14
229,439.34,857.11,396.47,55.10,Yes,1752271717.67
230,439.34,858.11,396.47,76.20,Yes,1752271718.14
231,439.34,859.11,396.47,76.10,Yes,1752271718.60
232,439.34,860.11,396.47,75.50,Yes,1752271719.11
233,439.34,861.11,396.47,75.10,Yes,1752271719.60
234,439.34,862.11,396.47,75.50,Yes,1752271720.03
235,439.34,863.11,396.47,75.10,Yes,1752271720.39
236,439.34,864.11,396.47,75.10,Yes,1752271720.80
237,439.34,865.11,396.47,75.50,Yes,1752271721.17
238,439.34,866.11,396.47,75.30,Yes,1752271721.61
239,439.34,867.11,396.47,75.30,Yes,1752271722.07
240,439.34,868.11,396.47,75.20,Yes,1752271722.49
241,439.34,869.11,396.47,75.20,Yes,1752271722.92
242,439.34,870.11,396.47,75.40,Yes,1752271723.32
243,432.99,870.11,396.47,75.10,Yes,1752271724.09
244,432.99,869.11,396.47,75.00,Yes,1752271724.54
245,432.99,868.11,396.47,75.40,Yes,1752271724.97
246,432.99,867.11,396.47,75.00,Yes,1752271725.38
247,432.99,866.11,396.47,75.30,Yes,1752271725.86
248,432.99,865.11,396.47,75.20,Yes,1752271726.25
249,432.99,864.11,396.47,75.40,Yes,1752271726.67
250,432.99,863.11,396.47,75.40,Yes,1752271727.13
251,432.99,862.11,396.47,75.70,Yes,1752271727.56
252,432.99,861.11,396.47,74.90,Yes,1752271727.98
253,432.99,860.11,396.47,75.60,Yes,1752271728.43
254,432.99,859.11,396.47,75.50,Yes,1752271728.86
255,432.99,858.11,396.47,75.50,Yes,1752271729.27
256,432.99,857.11,396.47,75.60,Yes,1752271729.65
257,432.99,856.11,396.47,75.40,Yes,1752271730.08
258,432.99,855.11,396.47,75.50,Yes,1752271730.49
259,432.99,854.11,396.47,75.80,Yes,1752271730.91
260,432.99,853.11,396.47,76.50,Yes,1752271731.31
261,432.99,852.11,396.47,74.00,Yes,1752271731.76
262,432.99,851.11,396.47,55.10,Yes,1752271732.16
263,432.99,850.11,396.47,55.10,Yes,1752271732.56
264,432.99,849.11,396.47,63.30,Yes,1752271733.01
265,432.99,848.11,396.47,62.70,Yes,1752271733.43
266,432.99,847.11,396.47,62.70,Yes,1752271733.85
267,432.99,846.11,396.47,62.60,Yes,1752271734.33
268,432.99,845.11,396.47,62.80,Yes,1752271734.83
269,432.99,844.11,396.47,62.70,Yes,1752271735.34
270,432.99,843.11,396.47,62.70,Yes,1752271735.81
271,432.99,842.11,396.47,62.60,Yes,1752271736.25
272,432.99,841.11,396.47,62.70,Yes,1752271736.69
273,432.99,840.11,396.47,62.60,Yes,1752271737.16
274,432.99,839.11,396.47,62.70,Yes,1752271737.56
275,432.99,838.11,396.47,62.60,Yes,1752271738.00
276,432.99,837.11,396.47,62.70,Yes,1752271738.46
277,432.99,836.11,396.47,62.70,Yes,1752271738.91
278,432.99,835.11,396.47,62.70,Yes,1752271739.37
279,432.99,834.11,396.47,62.70,Yes,1752271739.83
280,432.99,833.11,396.47,62.70,Yes,1752271740.30
281,432.99,832.11,396.47,62.70,Yes,1752271740.81
282,432.99,831.11,396.47,62.80,Yes,1752271741.37
283,432.99,830.11,396.47,62.70,Yes,1752271741.86
284,432.99,829.11,396.47,62.80,Yes,1752271742.31
285,432.99,828.11,396.47,62.70,Yes,1752271742.78
286,432.99,827.11,396.47,62.80,Yes,1752271743.24
287,432.99,826.11,396.47,62.80,Yes,1752271743.70
288,432.99,825.11,396.47,62.70,Yes,1752271744.16
289,432.99,824.11,396.47,62.70,Yes,1752271744.64
290,432.99,823.11,396.47,62.70,Yes,1752271745.15
291,432.99,822.11,396.47,62.70,Yes,1752271745.65
292,432.99,821.11,396.47,62.80,Yes,1752271746.23
293,432.99,820.11,396.47,62.70,Yes,1752271746.68
294,432.99,819.11,396.47,62.70,Yes,1752271747.13
295,432.99,818.11,396.47,62.80,Yes,1752271747.59
296,432.99,817.11,396.47,62.80,Yes,1752271748.07
297,432.99,816.11,396.47,62.80,Yes,1752271748.57
298,432.99,815.11,396.47,62.80,Yes,1752271749.08
299,432.99,814.11,396.47,62.90,Yes,1752271749.62
300,432.99,813.11,396.47,62.90,Yes,1752271750.15
301,432.99,812.11,396.47,62.80,Yes,1752271750.65
302,432.99,811.11,396.47,62.80,Yes,1752271751.23
303,432.99,810.11,396.47,62.80,Yes,1752271751.72
304,432.99,809.11,396.47,62.80,Yes,1752271752.20
305,432.99,808.11,396.47,62.90,Yes,1752271752.70
306,432.99,807.11,396.47,62.90,Yes,1752271753.17
307,432.99,806.11,396.47,62.90,Yes,1752271753.63
308,432.99,805.11,396.47,63.00,Yes,1752271754.06
309,432.99,804.11,396.47,63.00,Yes,1752271754.63
310,432.99,803.11,396.47,63.10,Yes,1752271755.12
311,432.99,802.11,396.47,63.10,Yes,1752271755.60
312,432.99,801.11,396.47,63.00,Yes,1752271755.99
313,432.99,800.11,396.47,63.00,Yes,1752271756.42
314,432.99,799.11,396.47,63.00,Yes,1752271756.97
315,432.99,798.11,396.47,63.00,Yes,1752271757.47
316,432.99,797.11,396.47,63.00,Yes,1752271757.94
317,432.99,796.11,396.47,63.10,Yes,1752271758.39
318,432.99,795.11,396.47,63.10,Yes,1752271758.85
319,432.99,794.11,396.47,63.00,Yes,1752271759.31
320,432.99,793.11,396.47,63.10,Yes,1752271759.75
321,432.99,792.11,396.47,63.00,Yes,1752271760.17
322,432.99,791.11,396.47,63.00,Yes,1752271760.61
323,432.99,790.11,396.47,63.10,Yes,1752271761.11
324,432.99,789.11,396.47,63.10,Yes,1752271761.59
325,432.99,788.11,396.47,63.20,Yes,1752271762.03
326,432.99,787.11,396.47,63.20,Yes,1752271762.46
327,432.99,786.11,396.47,63.00,Yes,1752271762.91
328,432.99,785.11,396.47,63.20,Yes,1752271763.37
329,432.99,784.11,396.47,63.10,Yes,1752271763.77
330,432.99,783.11,396.47,63.10,Yes,1752271764.29
331,432.99,782.11,396.47,63.20,Yes,1752271764.81
332,432.99,781.11,396.47,63.10,Yes,1752271765.27
333,432.99,780.11,396.47,63.00,Yes,1752271765.73
334,432.99,779.11,396.47,63.20,Yes,1752271766.17
335,432.99,778.11,396.47,63.10,Yes,1752271766.72
336,432.99,777.11,396.47,63.20,Yes,1752271767.17
337,432.99,776.11,396.47,63.20,Yes,1752271767.66
338,432.99,775.11,396.47,63.10,Yes,1752271768.29
339,432.99,774.11,396.47,63.20,Yes,1752271768.84
340,432.99,773.11,396.47,63.20,Yes,1752271769.30
341,432.99,772.11,396.47,63.20,Yes,1752271769.77
342,432.99,771.11,396.47,63.20,Yes,1752271770.21
343,432.99,770.11,396.47,63.30,Yes,1752271770.66
344,432.99,769.11,396.47,63.20,Yes,1752271771.09
345,432.99,768.11,396.47,63.10,Yes,1752271771.50
346,432.99,767.11,396.47,63.20,Yes,1752271771.96
347,432.99,766.11,396.47,63.10,Yes,1752271772.40
348,432.99,765.11,396.47,63.20,Yes,1752271772.88
349,432.99,764.11,396.47,63.30,Yes,1752271773.34
350,432.99,763.11,396.47,63.10,Yes,1752271773.82
351,432.99,762.11,396.47,63.10,Yes,1752271774.30
352,432.99,761.11,396.47,63.30,Yes,1752271774.73
353,432.99,760.11,396.47,76.30,Yes,1752271775.18
354,432.99,759.11,396.47,76.10,Yes,1752271775.73
355,432.99,758.11,396.47,76.00,Yes,1752271776.16
356,432.99,757.11,396.47,76.10,Yes,1752271776.74
357,432.99,756.11,396.47,76.10,Yes,1752271777.17
358,432.99,755.11,396.47,76.20,Yes,1752271777.63
359,432.99,754.11,396.47,76.10,Yes,1752271778.12
360,432.99,753.11,396.47,76.20,Yes,1752271778.59
361,432.99,752.11,396.47,76.30,Yes,1752271779.05
362,432.99,751.11,396.47,76.20,Yes,1752271779.53
363,432.99,750.11,396.47,76.20,Yes,1752271779.98
364,375.84,750.11,396.47,76.40,Yes,1752271783.33
365,375.84,751.11,396.47,76.20,Yes,1752271783.81
366,375.84,752.11,396.47,76.20,Yes,1752271784.24
367,375.84,753.11,396.47,76.30,Yes,1752271784.72
368,375.84,754.11,396.47,76.20,Yes,1752271785.14
369,375.84,755.11,396.47,76.90,Yes,1752271785.61
370,375.84,756.11,396.47,76.90,Yes,1752271786.09
371,375.84,757.11,396.47,77.10,Yes,1752271786.54
372,375.84,758.11,396.47,77.30,Yes,1752271787.02
373,375.84,759.11,396.47,77.20,Yes,1752271787.45
374,375.84,760.11,396.47,77.10,Yes,1752271787.95
375,375.84,761.11,396.47,76.80,Yes,1752271788.37
376,375.84,762.11,396.47,77.30,Yes,1752271788.81
377,375.84,763.11,396.47,76.80,Yes,1752271789.24
378,375.84,764.11,396.47,64.10,Yes,1752271789.69
379,375.84,765.11,396.47,64.40,Yes,1752271790.13
380,375.84,766.11,396.47,64.30,Yes,1752271790.54
381,375.84,767.11,396.47,64.00,Yes,1752271790.99
382,375.84,768.11,396.47,64.10,Yes,1752271791.52
383,375.84,769.11,396.47,63.90,Yes,1752271791.94
384,375.84,770.11,396.47,64.30,Yes,1752271792.37
385,375.84,771.11,396.47,64.10,Yes,1752271792.87
386,375.84,772.11,396.47,64.00,Yes,1752271793.35
387,375.84,773.11,396.47,64.10,Yes,1752271793.76
388,375.84,774.11,396.47,64.10,Yes,1752271794.19
389,375.84,775.11,396.47,64.10,Yes,1752271794.67
390,375.84,776.11,396.47,64.00,Yes,1752271795.14
391,375.84,777.11,396.47,64.10,Yes,1752271795.54
392,375.84,778.11,396.47,64.10,Yes,1752271795.95
393,375.84,779.11,396.47,64.20,Yes,1752271796.36
394,375.84,780.11,396.47,64.00,Yes,1752271796.82
395,375.84,781.11,396.47,64.10,Yes,1752271797.37
396,375.84,782.11,396.47,64.00,Yes,1752271797.82
397,375.84,783.11,396.47,64.00,Yes,1752271798.22
398,375.84,784.11,396.47,64.00,Yes,1752271798.63
399,375.84,785.11,396.47,63.90,Yes,1752271799.04
400,375.84,786.11,396.47,63.90,Yes,1752271799.46
401,375.84,787.11,396.47,63.90,Yes,1752271799.99
402,375.84,788.11,396.47,63.90,Yes,1752271800.45
403,375.84,789.11,396.47,63.90,Yes,1752271800.92
404,375.84,790.11,396.47,63.90,Yes,1752271801.50
405,375.84,791.11,396.47,63.70,Yes,1752271801.98
406,375.84,792.11,396.47,63.80,Yes,1752271802.42
407,375.84,793.11,396.47,64.00,Yes,1752271802.88
408,375.84,794.11,396.47,63.80,Yes,1752271803.30
409,375.84,795.11,396.47,63.80,Yes,1752271803.81
410,375.84,796.11,396.47,63.90,Yes,1752271804.21
411,375.84,797.11,396.47,63.90,Yes,1752271804.58
412,375.84,798.11,396.47,63.80,Yes,1752271805.03
413,375.84,799.11,396.47,63.90,Yes,1752271805.48
414,375.84,800.11,396.47,63.80,Yes,1752271805.93
415,375.84,801.11,396.47,63.70,Yes,1752271806.33
416,375.84,802.11,396.47,63.70,Yes,1752271806.76
417,375.84,803.11,396.47,63.70,Yes,1752271807.11
418,375.84,804.11,396.47,63.80,Yes,1752271807.54
419,375.84,805.11,396.47,63.70,Yes,1752271807.97
420,375.84,806.11,396.47,63.70,Yes,1752271808.39
421,375.84,807.11,396.47,63.70,Yes,1752271808.91
422,375.84,808.11,396.47,63.70,Yes,1752271809.43
423,375.84,809.11,396.47,63.70,Yes,1752271809.90
424,375.84,810.11,396.47,63.70,Yes,1752271810.48
425,375.84,811.11,396.47,63.70,Yes,1752271811.08
426,375.84,812.11,396.47,63.70,Yes,1752271811.60
427,375.84,813.11,396.47,63.60,Yes,1752271812.06
428,375.84,814.11,396.47,63.70,Yes,1752271812.47
429,375.84,815.11,396.47,63.70,Yes,1752271812.95
430,375.84,816.11,396.47,63.70,Yes,1752271813.34
431,375.84,817.11,396.47,63.70,Yes,1752271813.74
432,375.84,818.11,396.47,63.70,Yes,1752271814.18
433,375.84,819.11,396.47,63.70,Yes,1752271814.68
434,375.84,820.11,396.47,63.60,Yes,1752271815.11
435,375.84,821.11,396.47,63.60,Yes,1752271815.58
436,375.84,822.11,396.47,63.60,Yes,1752271816.06
437,375.84,823.11,396.47,63.50,Yes,1752271816.49
438,375.84,824.11,396.47,63.60,Yes,1752271817.03
439,375.84,825.11,396.47,63.60,Yes,1752271817.50
440,375.84,826.11,396.47,63.50,Yes,1752271817.90
441,375.84,827.11,396.47,63.50,Yes,1752271818.39
442,375.84,828.11,396.47,63.50,Yes,1752271818.90
443,375.84,829.11,396.47,63.50,Yes,1752271819.30
444,375.84,830.11,396.47,63.60,Yes,1752271819.68
445,375.84,831.11,396.47,63.50,Yes,1752271820.21
446,375.84,832.11,396.47,63.40,Yes,1752271820.71
447,375.84,833.11,396.47,63.30,Yes,1752271821.18
448,375.84,834.11,396.47,63.40,Yes,1752271821.64
449,375.84,835.11,396.47,63.40,Yes,1752271822.15
450,375.84,836.11,396.47,63.30,Yes,1752271822.69
451,375.84,837.11,396.47,63.40,Yes,1752271823.23
452,375.84,838.11,396.47,63.40,Yes,1752271823.70
